#IAU names		IVS names		SNR		SNR		KT-KU		KT-KY		KU-KY		KT-KU		KT-KY		KU-KY		Obscode		New detection	
#[J1950]		-		KT		KU		[kλ]		[kλ]		[kλ]		[Jy]		[Jy]		[Jy]		-		Y/N	
1118-140	 	1118-140	 	91.5	 	96.3	 	18508.6	 	23668.004	 	22094.838	 	0.174	 	-1	 	0.215	 	s14jl01d	 	Y	  
1118-140	 	1118-140	 	78.2	 	-1	 	-1	 	26734.339	 	-1	 	-1	 	0.236	 	-1	 	s14jl01b	 	Y	  
1121+238	 	1121+238	 	114.8	 	119.7	 	23953.624	 	36188.837	 	15089.799	 	0.172	 	0.23	 	0.369	 	s14jl01d	 	Y	  
1121+238	 	1121+238	 	77.8	 	-1	 	-1	 	35729.997	 	-1	 	-1	 	0.283	 	-1	 	s14jl01a	 	Y	  
1121+238	 	1121+238	 	117.4	 	122.5	 	14819.974	 	34029.397	 	21084.448	 	0.245	 	0.296	 	-1	 	s14jl01c	 	Y	  
1121+238	 	1121+238	 	88.7	 	-1	 	-1	 	35636.939	 	-1	 	-1	 	0.371	 	-1	 	s14jl01a	 	Y	  
1121+238	 	1121+238	 	124.9	 	129.8	 	19682.443	 	35658.219	 	20300.017	 	0.371	 	0.379	 	0.412	 	s14jl01c	 	Y	  
1121+238	 	1121+238	 	123.1	 	124.5	 	14835.091	 	34035.178	 	21081.184	 	0.47	 	0.433	 	0.445	 	s14jl01d	 	Y	  
1123+264	 	1123+264	 	146.3	 	151.2	 	13978.336	 	33395.553	 	21538.691	 	0.539	 	0.489	 	0.517	 	s14jl01c	 	N	  
1123+264	 	1123+264	 	105.6	 	-1	 	-1	 	36013.968	 	-1	 	-1	 	0.501	 	-1	 	s14jl01a	 	N	  
1123+264	 	1123+264	 	148	 	152.6	 	24514.851	 	35989.183	 	14673.268	 	-1	 	0.512	 	-1	 	s14jl01d	 	N	  
1123+264	 	1123+264	 	115	 	-1	 	-1	 	35945.791	 	-1	 	-1	 	0.58	 	-1	 	s14jl01a	 	N	  
1123+264	 	1123+264	 	157.3	 	159.6	 	19001.741	 	35266.367	 	20816.859	 	-1	 	0.581	 	-1	 	s14jl01c	 	N	  
1123+264	 	1123+264	 	153.3	 	156.9	 	13988.031	 	33399.812	 	21536.892	 	-1	 	0.652	 	-1	 	s14jl01d	 	N	  
1125+062	 	1125+062	 	88.3	 	92.1	 	27230.672	 	34281.832	 	17270.433	 	0.123	 	0.142	 	0.208	 	s14jl01c	 	Y	  
1125+062	 	1125+062	 	84.1	 	84.8	 	18001.067	 	35063.877	 	20731.152	 	0.118	 	0.171	 	0.145	 	s14jl01d	 	Y	  
1125+062	 	1125+062	 	90.2	 	93.3	 	25730.078	 	35645.476	 	15809.872	 	0.149	 	0.181	 	0.187	 	s14jl01c	 	Y	  
1125+062	 	1125+062	 	86.7	 	85.2	 	21974.827	 	36456.672	 	16147.163	 	0.216	 	0.201	 	-1	 	s14jl01d	 	Y	  
1125+596	 	1125+596	 	112.7	 	126.5	 	11243.567	 	17364.31	 	22242.423	 	0.365	 	0.297	 	0.407	 	s14jl01c	 	Y	  
1125+596	 	1125+596	 	142.7	 	148.9	 	12360.439	 	21537.344	 	22804.307	 	0.452	 	0.394	 	-1	 	s14jl01c	 	Y	  
1125+596	 	1125+596	 	141.5	 	144	 	27053.3	 	26393.207	 	10899.365	 	0.457	 	0.396	 	0.516	 	s14jl01d	 	Y	  
1125+596	 	1125+596	 	125.4	 	-1	 	-1	 	32309.671	 	-1	 	-1	 	0.471	 	-1	 	s14jl01a	 	Y	  
1125+596	 	1125+596	 	123.7	 	-1	 	-1	 	30989.251	 	-1	 	-1	 	0.522	 	-1	 	s14jl01a	 	Y	  
1125+596	 	1125+596	 	148.5	 	149.7	 	27278.296	 	29103.096	 	13410.108	 	0.55	 	0.533	 	-1	 	s14jl01d	 	Y	  
1127-145	 	1127-145	 	302.6	 	280.7	 	14311.94	 	25119.658	 	23135.93	 	1.509	 	1.927	 	1.459	 	s14jl01d	 	N	  
1127-145	 	1127-145	 	277.6	 	274.6	 	18841.137	 	23332.567	 	21881.57	 	1.529	 	1.969	 	-1	 	s14jl01d	 	N	  
1127-145	 	1127-145	 	276.2	 	148.4	 	12496.498	 	26248.286	 	23314.162	 	0.483	 	2.24	 	0.382	 	s14jl01b	 	N	  
1128-047	 	1128-047	 	157.7	 	163.2	 	26872.362	 	33591.576	 	12558.466	 	-1	 	0.561	 	-1	 	s14jl01d	 	N	  
1128-047	 	1128-047	 	164	 	168.9	 	27413.767	 	31252.889	 	14935.52	 	-1	 	0.569	 	-1	 	s14jl01d	 	N	  
1128+090	 	1128+090	 	83.2	 	82.5	 	19002.214	 	35369.24	 	20613.089	 	0.103	 	0.113	 	0.183	 	s14jl01d	 	Y	  
1128+090	 	1128+090	 	79.8	 	83.7	 	23211.102	 	36412.115	 	16536.159	 	-1	 	0.124	 	-1	 	s14jl01c	 	Y	  
1128+090	 	1128+090	 	85.4	 	90.5	 	25914.028	 	35742.057	 	16811.333	 	-1	 	0.142	 	-1	 	s14jl01c	 	Y	  
1128+090	 	1128+090	 	84.8	 	90.6	 	19882.622	 	34111.803	 	22542.258	 	0.191	 	0.166	 	0.204	 	s14jl01d	 	Y	  
1133-032	 	1133-032	 	120.6	 	118.5	 	27423.095	 	31675.884	 	15330.077	 	-1	 	0.333	 	-1	 	s14jl01d	 	Y	  
1133-032	 	1133-032	 	117.1	 	114.8	 	26787.351	 	33889.574	 	13055.295	 	0.345	 	0.34	 	0.321	 	s14jl01d	 	Y	  
1133-041	 	1133-041	 	109.2	 	108	 	27422.047	 	31475.002	 	14989.285	 	-1	 	0.275	 	-1	 	s14jl01d	 	Y	  
1133-041	 	1133-041	 	108.1	 	107.6	 	26803.39	 	33761.979	 	12691.269	 	-1	 	0.277	 	-1	 	s14jl01d	 	Y	  
1135+480	 	1135+480	 	80.7	 	78.9	 	16603.584	 	30679.029	 	23234.314	 	0.156	 	0.143	 	0.156	 	s14jl01d	 	Y	  
1135+480	 	1135+480	 	63.9	 	-1	 	-1	 	31181.564	 	-1	 	-1	 	0.162	 	-1	 	s14jl01b	 	Y	  
1135+480	 	1135+480	 	85.3	 	82.4	 	20451.254	 	32862.005	 	23199.505	 	0.167	 	0.171	 	0.176	 	s14jl01d	 	Y	  
1136-156	 	1136-156	 	134.1	 	140.7	 	14477.896	 	24405.238	 	23020.646	 	0.369	 	0.36	 	0.466	 	s14jl01d	 	Y	  
1136-156	 	1136-156	 	139.3	 	141.4	 	19110.059	 	22718.008	 	21590.668	 	0.453	 	0.451	 	0.443	 	s14jl01d	 	Y	  
1136-156	 	1136-156	 	119.5	 	-1	 	12628.072	 	25516.689	 	-1	 	-1	 	0.537	 	-1	 	s14jl01b	 	Y	  
1142-225	 	1142-225	 	94.9	 	103.2	 	12976.144	 	21035.695	 	22644.58	 	0.076	 	0.106	 	0.28	 	s14jl01d	 	Y	  
1142-225	 	1142-225	 	107.1	 	109	 	-1	 	19072.121	 	20862.652	 	-1	 	0.131	 	0.27	 	s14jl01d	 	Y	  
1142-225	 	1142-225	 	95.3	 	-1	 	-1	 	22345.531	 	-1	 	-1	 	0.358	 	-1	 	s14jl01b	 	Y	  
1143-245	 	1143-245	 	89.7	 	103.7	 	17615.979	 	18036.839	 	20750.051	 	0.222	 	0.074	 	0.252	 	s14jl01d	 	Y	  
1143-245	 	1143-245	 	96.5	 	97.5	 	12402.204	 	20172.72	 	22571.241	 	0.324	 	0.199	 	0.239	 	s14jl01d	 	Y	  
1143-245	 	1143-245	 	77.5	 	-1	 	-1	 	21567.016	 	-1	 	-1	 	0.244	 	-1	 	s14jl01b	 	Y	  
1148-001	 	1148-001	 	102.5	 	143.9	 	27383.684	 	32880.794	 	15663.901	 	0.211	 	0.197	 	0.572	 	s14jl01d	 	Y	  
1148-001	 	1148-001	 	105.7	 	140.6	 	26999.768	 	30965.245	 	18337.082	 	0.205	 	0.21	 	-1	 	s14jl01d	 	Y	  
1149+499	 	1149+499	 	-1	 	66.7	 	8764.824	 	-1	 	23252.801	 	0.118	 	-1	 	0.159	 	s14jl01c	 	Y	  
1149+499	 	1149+499	 	75.6	 	79.6	 	12664.927	 	27293.527	 	23330.893	 	0.123	 	0.11	 	0.17	 	s14jl01c	 	Y	  
1149+499	 	1149+499	 	65.2	 	-1	 	-1	 	33841.45	 	-1	 	-1	 	0.13	 	-1	 	s14jl01a	 	Y	  
1149+499	 	1149+499	 	86.8	 	86.1	 	15923.904	 	29717.563	 	23300.416	 	-1	 	0.18	 	-1	 	s14jl01d	 	Y	  
1149+499	 	1149+499	 	87.5	 	89.9	 	19752.457	 	32090.031	 	23268.35	 	0.195	 	0.198	 	0.2	 	s14jl01d	 	Y	  
1155+169	 	1155+169	 	113.4	 	128.3	 	17632.851	 	35532.818	 	19481.707	 	0.365	 	0.295	 	0.404	 	s14jl01c	 	Y	  
1155+169	 	1155+169	 	96.9	 	-1	 	-1	 	34827.906	 	-1	 	-1	 	0.4	 	-1	 	s14jl01a	 	Y	  
1155+169	 	1155+169	 	132.2	 	144	 	21838.883	 	36368.417	 	18642.713	 	-1	 	0.421	 	-1	 	s14jl01c	 	Y	  
1155+169	 	1155+169	 	145.2	 	148.1	 	21674.572	 	35890.109	 	20891.383	 	-1	 	0.486	 	-1	 	s14jl01d	 	Y	  
1155+169	 	1155+169	 	100.8	 	-1	 	-1	 	34433.509	 	-1	 	-1	 	0.489	 	-1	 	s14jl01a	 	Y	  
1155+169	 	1155+169	 	147.7	 	148.4	 	22840.977	 	35133.349	 	22688.536	 	0.531	 	-1	 	0.513	 	s14jl01d	 	Y	  
1156-221	 	1156-221	 	-1	 	61.9	 	18755.076	 	-1	 	20575.319	 	0.127	 	-1	 	0.152	 	s14jl01d	 	Y	  
1156-221	 	1156-221	 	68.2	 	72.4	 	13761.376	 	20841.748	 	22494.33	 	0.135	 	0.097	 	0.133	 	s14jl01d	 	Y	  
1157-215	 	1157-215	 	-1	 	67.3	 	13752.441	 	-1	 	-1	 	0.076	 	-1	 	-1	 	s14jl01d	 	N	  
1157-215	 	1157-215	 	76.2	 	69.3	 	18730.258	 	19550.484	 	20711.722	 	0.16	 	0.141	 	0.075	 	s14jl01d	 	N	  
1204+124	 	1204+124	 	88.2	 	100.6	 	20390.113	 	36297.245	 	17946.799	 	-1	 	0.135	 	-1	 	s14jl01c	 	Y	  
1204+124	 	1204+124	 	71.3	 	-1	 	-1	 	33997.954	 	-1	 	-1	 	0.22	 	-1	 	s14jl01a	 	Y	  
1204+124	 	1204+124	 	105.3	 	109.2	 	23981.942	 	36392.246	 	17425.809	 	0.211	 	0.228	 	0.277	 	s14jl01c	 	Y	  
1204+124	 	1204+124	 	110.3	 	112.7	 	26299.46	 	33491.05	 	22369.79	 	0.25	 	0.264	 	-1	 	s14jl01d	 	Y	  
1204+124	 	1204+124	 	77.4	 	-1	 	-1	 	33418.278	 	-1	 	-1	 	0.277	 	-1	 	s14jl01a	 	Y	  
1204+124	 	1204+124	 	111.4	 	113.4	 	24372.583	 	33462.236	 	23253.789	 	-1	 	0.287	 	-1	 	s14jl01d	 	Y	  
1205-008	 	1205-008	 	79.8	 	-1	 	-1	 	34377.592	 	-1	 	-1	 	0.289	 	-1	 	s14jl01b	 	N	  
1205-008	 	1205-008	 	118	 	117.2	 	27184.689	 	31136.786	 	17587.222	 	0.3	 	0.308	 	-1	 	s14jl01d	 	N	  
1205-008	 	1205-008	 	114.6	 	111.9	 	27289.863	 	33153.134	 	14954.941	 	0.3	 	0.312	 	-1	 	s14jl01d	 	N	  
1212+171	 	1212+171	 	104	 	113.2	 	17461.656	 	35469.134	 	19564.232	 	-1	 	0.071	 	-1	 	s14jl01c	 	Y	  
1212+171	 	1212+171	 	81.9	 	-1	 	-1	 	34994.772	 	-1	 	-1	 	0.317	 	-1	 	s14jl01a	 	Y	  
1212+171	 	1212+171	 	124.2	 	131.7	 	21719.055	 	36350.114	 	18714.314	 	0.375	 	0.347	 	0.422	 	s14jl01c	 	Y	  
1212+171	 	1212+171	 	135.7	 	138.2	 	23428.923	 	34962.808	 	22999.892	 	0.409	 	0.375	 	-1	 	s14jl01d	 	Y	  
1212+171	 	1212+171	 	136.5	 	137	 	25277.342	 	34517.243	 	23305.57	 	0.406	 	0.407	 	0.446	 	s14jl01d	 	Y	  
1212+171	 	1212+171	 	93.6	 	-1	 	-1	 	34516.984	 	-1	 	-1	 	0.421	 	-1	 	s14jl01a	 	Y	  
1217+023	 	1217+023	 	68.3	 	-1	 	-1	 	31412.664	 	-1	 	-1	 	0.07	 	-1	 	s14jl01a	 	Y	  
1217+023	 	1217+023	 	104.1	 	114.7	 	23899.184	 	36147.253	 	14582.762	 	0.204	 	0.208	 	0.331	 	s14jl01c	 	Y	  
1217+023	 	1217+023	 	115.5	 	125.7	 	26309.026	 	34968.186	 	14755.185	 	0.324	 	0.316	 	0.378	 	s14jl01c	 	Y	  
1217+023	 	1217+023	 	87.6	 	-1	 	-1	 	30324.55	 	-1	 	-1	 	0.375	 	-1	 	s14jl01a	 	Y	  
1217+023	 	1217+023	 	134.9	 	135.1	 	27348.404	 	32263.028	 	17950.32	 	0.387	 	0.393	 	0.405	 	s14jl01d	 	Y	  
1217+023	 	1217+023	 	135.8	 	138.9	 	26082.462	 	30783.993	 	20546.349	 	0.387	 	0.394	 	0.405	 	s14jl01d	 	Y	  
1217+662	 	1217+662	 	74.6	 	75.2	 	20636.039	 	28295.352	 	22807.056	 	0.125	 	0.13	 	0.133	 	s14jl01d	 	Y	  
1217+662	 	1217+662	 	67.2	 	70.8	 	18506.896	 	26271.033	 	22781.498	 	0.138	 	0.154	 	0.13	 	s14jl01d	 	Y	  
1218-024	 	1218-024	 	63.1	 	-1	 	-1	 	33406.353	 	-1	 	-1	 	0.171	 	-1	 	s14jl01b	 	Y	  
1218-024	 	1218-024	 	87	 	85.8	 	27251.913	 	33044.971	 	14216.911	 	0.182	 	0.173	 	0.168	 	s14jl01d	 	Y	  
1218-024	 	1218-024	 	89.8	 	87.4	 	27161.103	 	30718.21	 	17138.591	 	0.185	 	0.189	 	0.176	 	s14jl01d	 	Y	  
1218+384	 	1218+384	 	78.9	 	-1	 	-1	 	36234.877	 	-1	 	-1	 	0.133	 	-1	 	s14jl01a	 	Y	  
1218+384	 	1218+384	 	91.8	 	96	 	9277.617	 	28703.593	 	23092.561	 	0.187	 	0.187	 	0.226	 	s14jl01c	 	Y	  
1218+384	 	1218+384	 	103.7	 	107.9	 	14719.445	 	31824.211	 	22709.415	 	-1	 	0.243	 	-1	 	s14jl01c	 	Y	  
1218+384	 	1218+384	 	104	 	105.7	 	10134.437	 	29234.201	 	23036.248	 	0.314	 	0.298	 	0.298	 	s14jl01d	 	Y	  
1218+384	 	1218+384	 	82.8	 	-1	 	-1	 	36401.489	 	-1	 	-1	 	0.305	 	-1	 	s14jl01a	 	Y	  
1218+384	 	1218+384	 	110.7	 	111	 	15602.803	 	32275.814	 	22649.88	 	-1	 	0.306	 	-1	 	s14jl01d	 	Y	  
1219+285	 	1219+285	 	104.7	 	-1	 	24510.066	 	36424.628	 	-1	 	0.09	 	0.36	 	-1	 	s14jl01b	 	Y	  
1219+285	 	1219+285	 	88.1	 	-1	 	24859.739	 	35875.085	 	-1	 	0.083	 	0.379	 	-1	 	s14jl01b	 	Y	  
1219+285	 	1219+285	 	118.6	 	121.9	 	14325.438	 	33288.436	 	21721.468	 	-1	 	-1	 	0.4	 	s14jl01d	 	Y	  
1219+285	 	1219+285	 	130.8	 	131.3	 	19336.581	 	35187.363	 	21125.607	 	0.392	 	0.394	 	0.454	 	s14jl01d	 	Y	  
1221+809	 	1221+809	 	106.8	 	128.3	 	20712.082	 	16207.21	 	18134.95	 	-1	 	0.102	 	-1	 	s14jl01c	 	Y	  
1221+809	 	1221+809	 	114.1	 	140.2	 	20058.826	 	16593.635	 	18840.844	 	-1	 	0.337	 	-1	 	s14jl01c	 	Y	  
1221+809	 	1221+809	 	148.5	 	150.7	 	23342.538	 	25662.441	 	20305.402	 	-1	 	0.463	 	-1	 	s14jl01d	 	Y	  
1221+809	 	1221+809	 	155.5	 	154.4	 	22679.514	 	25174.856	 	20608.058	 	0.58	 	-1	 	0.504	 	s14jl01d	 	Y	  
1222+438	 	1222+438	 	73.6	 	80.5	 	14114.371	 	30226.869	 	23120.795	 	-1	 	0.125	 	-1	 	s14jl01c	 	Y	  
1222+438	 	1222+438	 	62.2	 	-1	 	-1	 	34692.082	 	-1	 	-1	 	0.166	 	-1	 	s14jl01a	 	Y	  
1222+438	 	1222+438	 	82.9	 	84	 	10299.832	 	27695.101	 	23268.901	 	0.204	 	-1	 	0.193	 	s14jl01d	 	Y	  
1222+438	 	1222+438	 	78.6	 	78.6	 	15332.993	 	30955.074	 	23071.274	 	0.202	 	0.2	 	0.193	 	s14jl01d	 	Y	  
1226+023	 	3C273B	 	341.1	 	441.5	 	22839.734	 	36357.424	 	14953.365	 	2.237	 	2.565	 	4.089	 	s14jl01c	 	Y	  
1226+023	 	3C273B	 	262.2	 	93.4	 	-1	 	31554.793	 	-1	 	-1	 	2.8	 	-1	 	s14jl01a	 	Y	  
1226+023	 	3C273B	 	253	 	68.6	 	-1	 	30455.124	 	-1	 	-1	 	2.948	 	-1	 	s14jl01a	 	Y	  
1226+023	 	3C273B	 	437.5	 	518	 	25618.25	 	35449.434	 	14476.515	 	3.094	 	3.192	 	3.613	 	s14jl01c	 	Y	  
1227+255	 	1227+255	 	146	 	82.4	 	23894.622	 	36447.99	 	19684.132	 	0.137	 	0.65	 	0.132	 	s14jl01b	 	N	  
1227+255	 	1227+255	 	150.8	 	152.7	 	13883.769	 	33454.757	 	21457.773	 	0.673	 	0.664	 	0.639	 	s14jl01d	 	N	  
1227+255	 	1227+255	 	138.2	 	77.7	 	24040.054	 	36298.905	 	16364.836	 	0.119	 	0.667	 	0.136	 	s14jl01b	 	N	  
1227+255	 	1227+255	 	166.3	 	167.4	 	18953.72	 	35327.015	 	20676.691	 	-1	 	0.715	 	-1	 	s14jl01d	 	N	  
1229-021	 	1229-021	 	109.7	 	119	 	24179.206	 	35923.473	 	13291.296	 	-1	 	0.203	 	-1	 	s14jl01c	 	Y	  
1229-021	 	1229-021	 	91.5	 	-1	 	-1	 	30120.082	 	-1	 	-1	 	0.245	 	-1	 	s14jl01a	 	Y	  
1229-021	 	1229-021	 	122.6	 	140.8	 	26420.084	 	34466.74	 	13179.921	 	-1	 	-1	 	0.487	 	s14jl01c	 	Y	  
1229-021	 	1229-021	 	96.8	 	-1	 	-1	 	28821.743	 	-1	 	-1	 	0.414	 	-1	 	s14jl01a	 	Y	  
1241+749	 	1241+749	 	-1	 	64.8	 	-1	 	-1	 	19783.286	 	-1	 	-1	 	0.147	 	s14jl01c	 	Y	  
1241+749	 	1241+749	 	-1	 	61.5	 	18603.707	 	-1	 	18834.176	 	-1	 	-1	 	-1	 	s14jl01c	 	Y	  
1241+749	 	1241+749	 	90.3	 	93.1	 	23732.472	 	27981.922	 	21256.932	 	0.183	 	0.179	 	-1	 	s14jl01d	 	Y	  
1241+749	 	1241+749	 	93.8	 	90.3	 	22675.916	 	27228.482	 	21604.237	 	-1	 	0.207	 	-1	 	s14jl01d	 	Y	  
1245-062	 	1245-062	 	90.9	 	98.6	 	25973.701	 	34604.062	 	11516.201	 	-1	 	0.185	 	-1	 	s14jl01c	 	N	  
1245-062	 	1245-062	 	67.6	 	-1	 	-1	 	29085.324	 	-1	 	-1	 	0.207	 	-1	 	s14jl01a	 	Y	  
1245-062	 	1245-062	 	98.5	 	98.5	 	14097.975	 	30410.261	 	23080.1	 	-1	 	0.232	 	-1	 	s14jl01d	 	N	  
1245-062	 	1245-062	 	66.1	 	-1	 	-1	 	27359.243	 	-1	 	-1	 	0.234	 	-1	 	s14jl01a	 	N	  
1245-062	 	1245-062	 	98.9	 	102.7	 	27270.688	 	32447.841	 	12730.794	 	-1	 	0.24	 	-1	 	s14jl01c	 	N	  
1245-062	 	1245-062	 	101	 	104.2	 	17277.512	 	28238.24	 	23264.514	 	0.244	 	0.249	 	0.233	 	s14jl01d	 	N	  
1247+025	 	1247+025	 	76	 	-1	 	-1	 	33566.979	 	-1	 	-1	 	0.211	 	-1	 	s14jl01b	 	Y	  
1247+025	 	1247+025	 	80.9	 	-1	 	19179.685	 	31620.91	 	-1	 	0.074	 	0.234	 	-1	 	s14jl01b	 	Y	  
1253+185	 	1253+185	 	66.7	 	-1	 	-1	 	35853.96	 	-1	 	-1	 	0.145	 	-1	 	s14jl01b	 	Y	  
1253+185	 	1253+185	 	71	 	-1	 	-1	 	35211.024	 	-1	 	-1	 	0.161	 	-1	 	s14jl01b	 	Y	  
1255+327	 	1255+327	 	126.9	 	140.2	 	12769.209	 	31907.926	 	22369.385	 	-1	 	-1	 	0.491	 	s14jl01c	 	Y	  
1255+327	 	1255+327	 	145.7	 	151.7	 	17932.169	 	34217.062	 	21856.761	 	-1	 	0.379	 	-1	 	s14jl01c	 	Y	  
1255+327	 	1255+327	 	122.1	 	-1	 	-1	 	36274.099	 	-1	 	-1	 	0.561	 	-1	 	s14jl01a	 	Y	  
1257+519	 	1257+519	 	101.2	 	112.3	 	8759.411	 	21878.419	 	23114.275	 	0.133	 	0.141	 	0.334	 	s14jl01c	 	Y	  
1257+519	 	1257+519	 	94.3	 	109.2	 	27364.018	 	27757.275	 	8425.497	 	0.23	 	0.219	 	0.297	 	s14jl01c	 	Y	  
1257+519	 	1257+519	 	90.6	 	-1	 	-1	 	33780.641	 	-1	 	-1	 	0.323	 	-1	 	s14jl01a	 	Y	  
1257+519	 	1257+519	 	103	 	-1	 	-1	 	34616.286	 	-1	 	-1	 	0.354	 	-1	 	s14jl01a	 	Y	  
1257+519	 	1257+519	 	120.2	 	122.5	 	12317.561	 	26162.595	 	23314.648	 	-1	 	0.387	 	-1	 	s14jl01d	 	Y	  
1257+519	 	1257+519	 	128	 	127.5	 	16258.319	 	29351.39	 	23327.268	 	0.43	 	0.429	 	-1	 	s14jl01d	 	Y	  
1302-034	 	1302-034	 	82.5	 	-1	 	-1	 	30486.614	 	-1	 	-1	 	0.264	 	-1	 	s14jl01a	 	Y	  
1302-034	 	1302-034	 	128.9	 	132.2	 	15862.381	 	30622.988	 	23187.375	 	-1	 	0.29	 	-1	 	s14jl01d	 	Y	  
1302-034	 	1302-034	 	128.4	 	133.7	 	19113.183	 	28834.595	 	23180.188	 	0.317	 	0.315	 	0.438	 	s14jl01d	 	Y	  
1302-034	 	1302-034	 	115.4	 	127.7	 	25414.775	 	35230.357	 	12502.829	 	0.341	 	0.327	 	0.295	 	s14jl01c	 	Y	  
1302-034	 	1302-034	 	90.2	 	-1	 	-1	 	28723.042	 	-1	 	-1	 	0.34	 	-1	 	s14jl01a	 	Y	  
1302-034	 	1302-034	 	121.7	 	132.1	 	27071.239	 	33356.624	 	13359.761	 	0.331	 	0.374	 	0.374	 	s14jl01c	 	Y	  
1303+557	 	1303+557	 	88.5	 	94.3	 	13371.079	 	25443.787	 	23230.872	 	0.21	 	0.123	 	0.189	 	s14jl01c	 	Y	  
1303+557	 	1303+557	 	83.7	 	88	 	10133.984	 	20717.443	 	22890.102	 	-1	 	0.171	 	-1	 	s14jl01c	 	Y	  
1303+557	 	1303+557	 	95.4	 	97.4	 	27421.04	 	31004.136	 	14162.824	 	-1	 	0.198	 	-1	 	s14jl01d	 	Y	  
1303+557	 	1303+557	 	80.8	 	-1	 	-1	 	33904.284	 	-1	 	-1	 	0.209	 	-1	 	s14jl01a	 	Y	  
1303+557	 	1303+557	 	74	 	-1	 	-1	 	33060.569	 	-1	 	-1	 	0.212	 	-1	 	s14jl01a	 	Y	  
1303+557	 	1303+557	 	96.6	 	96.4	 	27426.596	 	32670.212	 	17079.434	 	0.229	 	0.241	 	0.231	 	s14jl01d	 	Y	  
1306+360	 	1306+360	 	108.6	 	124.6	 	26720.942	 	33147.685	 	9357.505	 	0.23	 	0.312	 	0.29	 	s14jl01c	 	N	  
1306+360	 	1306+360	 	119.6	 	127.4	 	10171.96	 	29844.399	 	22888.059	 	0.383	 	0.316	 	0.415	 	s14jl01c	 	N	  
1306+360	 	1306+360	 	111.3	 	-1	 	-1	 	36441.289	 	-1	 	-1	 	0.411	 	-1	 	s14jl01a	 	N	  
1306+360	 	1306+360	 	113.4	 	-1	 	-1	 	36460.201	 	-1	 	-1	 	0.433	 	-1	 	s14jl01a	 	N	  
1315+346	 	OP326	 	85.2	 	100.4	 	10373.82	 	-1	 	22777.865	 	0.075	 	-1	 	0.282	 	s14jl01c	 	N	  
1315+346	 	OP326	 	80.3	 	87.9	 	26455.496	 	33796.016	 	-1	 	0.108	 	0.14	 	-1	 	s14jl01c	 	N	  
1315+346	 	OP326	 	90.7	 	-1	 	-1	 	35746.313	 	-1	 	-1	 	0.289	 	-1	 	s14jl01a	 	N	  
1315+346	 	OP326	 	96.8	 	-1	 	-1	 	36297.345	 	-1	 	-1	 	0.341	 	-1	 	s14jl01a	 	N	  
1316-120	 	1316-120	 	80.2	 	-1	 	-1	 	24718.838	 	-1	 	-1	 	0.234	 	-1	 	s14jl01b	 	Y	  
1317+019	 	1317+019	 	89.6	 	94.4	 	21408.521	 	30496.161	 	23158.326	 	0.099	 	0.089	 	0.211	 	s14jl01d	 	Y	  
1317+019	 	1317+019	 	85.6	 	92.3	 	18441.812	 	31770.852	 	23206.115	 	0.119	 	0.173	 	0.216	 	s14jl01d	 	Y	  
1317+019	 	1317+019	 	53.6	 	-1	 	-1	 	31680.627	 	-1	 	-1	 	0.19	 	-1	 	s14jl01b	 	Y	  
1317+019	 	1317+019	 	76.7	 	-1	 	21594.026	 	30454.061	 	-1	 	0.071	 	0.205	 	-1	 	s14jl01b	 	Y	  
1318+225	 	1318+225	 	90.7	 	-1	 	-1	 	35602.86	 	-1	 	-1	 	0.254	 	-1	 	s14jl01b	 	Y	  
1318+225	 	1318+225	 	88.7	 	-1	 	23815.76	 	36013.635	 	-1	 	0.068	 	-1	 	-1	 	s14jl01b	 	Y	  
1319-093	 	1319-093	 	-1	 	125.9	 	-1	 	-1	 	23308.773	 	-1	 	-1	 	0.187	 	s14jl01b	 	N	  
1319-093	 	1319-093	 	170.2	 	99.1	 	19284.311	 	25910.008	 	22506.583	 	-1	 	0.848	 	-1	 	s14jl01b	 	N	  
1322+835	 	1322+835	 	-1	 	61.2	 	20688.669	 	-1	 	18881.347	 	0.11	 	-1	 	0.113	 	s14jl01c	 	Y	  
1322+835	 	1322+835	 	78	 	79.3	 	21230.81	 	22280.02	 	20307.509	 	0.139	 	0.15	 	0.139	 	s14jl01d	 	Y	  
1322+835	 	1322+835	 	78.3	 	79.4	 	20773.256	 	21237.717	 	20171.944	 	0.151	 	0.159	 	0.175	 	s14jl01d	 	Y	  
1323+321	 	1323+321	 	-1	 	56.5	 	26001.373	 	-1	 	11399.045	 	0.096	 	-1	 	0.119	 	s14jl01c	 	Y	  
1323+321	 	1323+321	 	-1	 	82.7	 	25364.986	 	-1	 	15757.108	 	0.107	 	-1	 	0.208	 	s14jl01c	 	Y	  
1325+126	 	1325+126	 	103.3	 	116.6	 	24394.631	 	33513.533	 	23259.688	 	0.107	 	0.073	 	0.246	 	s14jl01d	 	N	  
1325+126	 	1325+126	 	100.9	 	-1	 	21624.557	 	34419.178	 	-1	 	0.074	 	0.313	 	-1	 	s14jl01b	 	N	  
1325+126	 	1325+126	 	118.8	 	120.6	 	26315.886	 	33539.952	 	22387.882	 	-1	 	0.314	 	-1	 	s14jl01d	 	N	  
1325+126	 	1325+126	 	105.4	 	-1	 	23718.361	 	33648.835	 	-1	 	0.09	 	0.36	 	-1	 	s14jl01b	 	N	  
